Year,Month,Day,Time(hhmmss.mm)UTC,Latitude,Longitude,Magnitude,Depth,Catalog
  2007,06,14,163507.99, 37.539,-118.864,2.9,  8,PDE  
  2007,06,14,215756   , 45.128,-120.945,3.9, 22,PDE  
  2007,06,15,010838.09, 35.527,-101.000,2.9,  5,PDE  
  2007,06,15,125202.82, 46.201,-122.191,3.2,  0,PDE  
  2007,06,16,073829   , 32.762,-115.548,2.9, 18,PDE  
  2007,06,16,122851.34, 47.335,-122.462,2.8, 24,PDE  
  2007,06,16,163737.17, 38.758,-122.444,2.8,  7,PDE  
  2007,06,16,182003   , 38.486,-112.208,2.6,  1,PDE  
  2007,06,16,195709   , 38.490,-112.213,2.5,  0,PDE  
  2007,06,17,134410.60, 44.682,-117.443,2.7,  7,PDE  
  2007,06,17,162714.16, 36.073,-117.463,2.8,  4,PDE  
  2007,06,19,073911   , 38.490,-112.210,2.5,  1,PDE  
  2007,06,19,080847   , 38.490,-112.210,2.8,  0,PDE  
  2007,06,19,180820.27, 42.414,-122.822,2.8,  0,PDE  
  2007,06,19,181627   , 35.790, -85.360,3.3,  4,PDE  
  2007,06,21,011150.02, 40.393,-125.437,3.0, 19,PDE  
  2007,06,22,094556.59, 37.549,-118.672,2.8, 15,PDE  
  2007,06,22,145457   , 35.347,-118.563,2.8,  5,PDE  
  2007,06,23,190709.47, 40.370,-125.963,3.6, 20,PDE  
  2007,06,23,223329.44, 40.261,-123.732,3.5, 27,PDE  
  2007,06,24,023257.16, 38.777,-122.712,2.7,  2,PDE  
  2007,06,24,094028.08, 36.589,-121.040,2.8, 10,PDE  
  2007,06,25,023224.62, 41.116,-124.824,5.0,  3,PDE  
  2007,06,26,182320.51, 39.356,-123.232,2.9,  0,PDE  
  2007,06,27,235842.37, 36.940,-121.684,3.0, 11,PDE  
  2007,06,28,000218.94, 36.939,-121.685,3.1, 12,PDE  
  2007,06,28,001143.63, 36.940,-121.680,2.9, 11,PDE  
  2007,06,28,063552.36, 33.693,-116.735,2.8, 18,PDE  
  2007,06,30,162442.69, 37.142,-115.307,2.8,  0,PDE  
  2007,06,30,175228.43, 37.153,-115.315,2.9,  0,PDE  
  2007,07,01,223028.53, 47.832,-121.857,2.8,  7,PDE  
  2007,07,01,231635.33, 35.953,-117.299,3.0,  3,PDE  
  2007,07,02,060243   , 43.100, -72.022,1.9,  2,PDE  
  2007,07,02,080501   , 41.800,-111.530,2.8,  0,PDE  
  2007,07,02,191036.84, 40.305,-124.421,3.0, 17,PDE  
  2007,07,02,195853.17, 36.880,-121.622,4.3,  8,PDE  
  2007,07,03,083450.20, 36.880,-121.614,2.8,  7,PDE  
  2007,07,03,092117.90, 42.339,-119.862,2.5,  5,PDE  
  2007,07,03,112045.34, 42.065,-119.925,2.6,  6,PDE  
  2007,07,03,135311   , 47.620,-113.820,2.8, 15,PDE  
  2007,07,03,150940.81, 41.834,-119.821,2.8,  5,PDE  
  2007,07,03,161113.82, 37.885,-122.208,2.7,  6,PDE  
  2007,07,03,190246.93, 41.072,-121.589,3.0, 15,PDE  
  2007,07,03,210240.52, 46.310,-123.234,2.6, 10,PDE  
  2007,07,04,040141   , 37.530,-112.520,2.6,  5,PDE  
  2007,07,04,040324   , 37.540,-112.520,3.1,  1,PDE  
  2007,07,04,183029.64, 36.029,-111.209,3.2,  5,PDE  
  2007,07,04,183158   , 37.520,-112.500,3.1,  5,PDE  
  2007,07,04,210500.39, 36.880,-121.613,3.3,  7,PDE  
  2007,07,05,020853.05, 30.347,-114.617,3.8, 10,PDE  
  2007,07,05,105350.65, 37.133,-115.305,2.5,  0,PDE  
  2007,07,05,114410.43, 43.393,-109.500,2.7,  3,PDE  
  2007,07,06,073134   , 38.480,-112.200,2.5,  0,PDE  
  2007,07,07,235327.69, 39.975,-122.690,3.0,  7,PDE  
  2007,07,08,072741.18, 34.865,-119.681,3.7,  0,PDE  
  2007,07,10,174737.72, 38.814,-122.798,2.7,  2,PDE  
  2007,07,11,141501.60, 38.802,-122.819,2.9,  4,PDE  
  2007,07,11,175132.84, 35.665,-118.458,2.9, 12,PDE  
  2007,07,12,035321   , 45.252,-122.728,3.3, 20,PDE  
  2007,07,13,092933.24, 38.835,-122.799,2.9,  2,PDE  
  2007,07,14,134346.25, 45.268,-122.726,2.3, 21,PDE  
  2007,07,15,093720.11, 46.194,-122.185,2.9,  0,PDE  
  2007,07,15,170757.50, 33.876,-117.767,2.7,  3,PDE  
  2007,07,15,215710.13, 36.863,-121.598,3.0,  7,PDE  
  2007,07,16,091526   , 45.123,-120.937,2.5, 17,PDE  
  2007,07,16,093708.47, 34.279,-118.338,2.7, 11,PDE  
  2007,07,16,231546   , 33.876,-117.770,2.3,  3,PDE  
  2007,07,17,135443.54, 37.114,-115.273,3.2,  0,PDE  
  2007,07,18,013458   , 38.765,-122.723,2.8,  2,PDE  
  2007,07,18,093603.50, 32.433,-115.880,3.3, 10,PDE  
  2007,07,18,155439.34, 37.109,-118.400,2.9, 13,PDE  
  2007,07,18,170129.81, 32.839,-119.623,2.9, 33,PDE  
  2007,07,18,213156.27, 38.843,-122.804,3.3,  1,PDE  
  2007,07,19,151105.93, 33.613, -82.348,2.7,  5,PDE  
  2007,07,19,170758.27, 43.709, -78.166,3.1,  5,PDE  
  2007,07,19,193748.09, 45.121,-120.949,2.6, 16,PDE  
  2007,07,20,060229.97, 48.010,-122.448,2.6, 56,PDE  
  2007,07,20,114222.36, 37.804,-122.193,4.2,  5,PDE  
  2007,07,20,152037.55, 37.969,-118.723,3.2,  7,PDE  
  2007,07,20,175020.35, 38.807,-122.806,3.9,  1,PDE  
  2007,07,21,004855.32, 37.810,-122.199,2.7,  5,PDE  
  2007,07,22,000012.08, 34.911,-116.947,3.5,  7,PDE  
  2007,07,22,183005.85, 49.518,-119.523,2.6,  1,PDE  
  2007,07,23,172926   , 32.702,-116.072,2.9,  8,PDE  
  2007,07,24,004857.26, 42.600, -74.120,2.6, 14,PDE  
  2007,07,24,015648.79, 42.604, -74.119,3.1, 15,PDE  
  2007,07,24,173413.33, 34.309,-116.656,2.9,  0,PDE  
  2007,07,25,115032.52, 49.425, -66.525,2.7, 16,PDE  
  2007,07,25,182331.22, 40.442,-124.264,3.4, 24,PDE  
  2007,07,25,205924.60, 29.307,-112.699,3.8, 10,PDE  
  2007,07,26,2116     , 42.390,-121.477,2.8, 12,PDE  
  2007,07,26,213935   , 35.984,-119.978,2.9, 25,PDE  
  2007,07,27,171639.83, 33.834, -87.329,2.6,  1,PDE  
  2007,07,27,214626.54, 40.976,-116.414,2.8,  4,PDE  
  2007,07,30,032431.86, 37.008,-120.774,3.0,  1,PDE  
  2007,07,30,091029.66, 39.345,-118.404,2.6, 16,PDE  
  2007,07,31,055959.39, 34.270,-118.521,3.2, 14,PDE  
  2007,08,01,020403.01, 32.474,-119.267,3.1, 17,PDE  
  2007,08,01,074608   , 38.380,-108.980,2.8,  4,PDE  
  2007,08,02,114603.65, 36.086,-120.430,3.1,  7,PDE  
  2007,08,02,175114.06, 40.442,-124.819,2.9, 16,PDE  
  2007,08,03,025911.91, 40.471,-125.374,3.0, 19,PDE  
  2007,08,04,100446   , 35.490, -82.090,3.0,  9,PDE  
  2007,08,05,072046   , 37.715, -77.680,2.1,  8,PDE  
  2007,08,06,055945.80, 37.653,-114.390,3.9,  5,PDE  
  2007,08,08,062252.77, 40.401,-124.622,2.9, 24,PDE  
  2007,08,09,075849   , 34.300,-118.620,4.4,  4,PDE  
  2007,08,10,001635.37, 33.018,-116.482,2.9,  8,PDE  
  2007,08,10,201341.19, 36.106,-117.897,3.1,  5,PDE  
  2007,08,11,073120   , 44.270, -76.480,2.6,  5,PDE  
  2007,08,12,025257.72, 36.647,-121.105,2.9, 13,PDE  
  2007,08,12,055547.04, 37.542,-118.854,2.9, 10,PDE  
  2007,08,12,064533.46, 37.907,-122.293,2.6,  5,PDE  
  2007,08,13,173735.84, 36.543,-121.131,2.9,  6,PDE  
  2007,08,14,165626.71, 38.822,-122.794,3.0,  3,PDE  
  2007,08,14,202220.28, 42.193,-121.814,2.7,  0,PDE  
  2007,08,15,010538.03, 38.869,-107.384,2.6,  1,PDE  
  2007,08,15,065258.03, 35.561,-106.196,3.0,  5,PDE  
  2007,08,15,071310.09, 37.804,-122.193,3.2,  5,PDE  
  2007,08,16,192323.49, 34.298,-118.612,3.5,  5,PDE  
  2007,08,17,235055.07, 37.558,-121.838,2.8,  9,PDE  
  2007,08,18,064501   , 38.823,-122.751,2.7,  0,PDE  
  2007,08,18,131631   , 38.071,-113.305,4.1,  7,PDE  
  2007,08,19,091432.51, 38.816,-122.815,2.8,  2,PDE  
  2007,08,19,160015.68, 38.771,-122.744,3.0,  1,PDE  
  2007,08,19,164740.46, 40.323,-124.420,2.9,  7,PDE  
  2007,08,20,042731.52, 45.126,-120.946,2.9, 20,PDE  
  2007,08,20,070342.29, 40.649,-124.696,3.3, 10,PDE  
  2007,08,21,151432   , 44.420,-115.740,2.5,  2,PDE  
  2007,08,21,195741.10, 32.387,-115.252,3.0,  4,PDE  
  2007,08,22,213123   , 46.090, -75.220,2.6, 18,PDE  
  2007,08,23,122358.27, 40.316,-124.604,2.9, 19,PDE  
  2007,08,23,223100.05, 44.629,-124.331,2.8, 27,PDE  
  2007,08,24,062958.55, 36.127,-117.908,2.9,  6,PDE  
  2007,08,24,174225.19, 36.133,-117.904,2.9,  3,PDE  
  2007,08,24,181714.43, 40.430,-125.362,3.4, 15,PDE  
  2007,08,24,185253.44, 40.423,-125.193,2.8,  2,PDE  
  2007,08,26,073414.46, 38.647,-119.815,3.1,  7,PDE  
  2007,08,26,133612.11, 36.728,-121.374,3.0,  3,PDE  
  2007,08,27,101316.37, 37.857,-122.248,2.4,  7,PDE  
  2007,08,27,223115.19, 36.132,-117.907,3.5,  6,PDE  
  2007,08,28,135227.32, 30.315,-113.983,4.0, 10,PDE  
  2007,08,28,140225.02, 35.949,-120.498,3.2, 11,PDE  
  2007,08,28,230535.51, 37.857,-122.247,3.0,  7,PDE  
  2007,08,29,040814.35, 40.368,-119.781,3.2, 13,PDE  
  2007,08,29,041348.60, 33.105,-116.052,3.6, 11,PDE  
  2007,08,29,043147.88, 35.258,-118.587,3.0,  5,PDE  
  2007,08,29,152648.58, 37.478,-118.832,2.9,  4,PDE  
  2007,08,30,034745.72, 44.323, -74.360,3.2,  2,PDE  
  2007,08,30,050956   , 34.130,-117.465,2.4,  4,PDE  
  2007,08,30,095308.18, 32.768,-117.337,3.4, 10,PDE  
  2007,08,30,125209.34, 37.753, -81.636,2.6,  1,PDE  
  2007,08,30,130801.21, 34.618,-116.281,3.3, 12,PDE  
  2007,08,31,021914.10, 42.663,-111.607,2.4,  1,PDE  
  2007,08,31,114328.05, 36.731,-121.387,3.0,  2,PDE  
  2007,09,01,183202   , 41.640,-112.320,3.7,  5,PDE  
  2007,09,01,183710.64, 46.195,-122.191,2.8,  0,PDE  
  2007,09,02,035011.59, 36.827,-121.553,2.8,  4,PDE  
  2007,09,02,105651.45, 34.627, -96.117,1.8,  5,PDE  
  2007,09,02,125338.56, 32.191,-115.259,2.9,  7,PDE  
  2007,09,02,172914   , 33.733,-117.466,4.8,  2,PDE  
  2007,09,03,153023   , 33.922,-117.766,3.2,  0,PDE  
  2007,09,03,155830   , 36.390, -89.450,2.6,  4,PDE  
  2007,09,03,200148.20, 36.416,-120.989,2.9,  8,PDE  
  2007,09,04,111719   , 44.380,-114.580,3.1, 13,PDE  
  2007,09,04,144759   , 32.766,-117.341,4.0, 10,PDE  
  2007,09,05,042031.70, 32.761,-117.347,2.6, 11,PDE  
  2007,09,05,105800.19, 42.689,-108.212,2.5,  5,PDE  
  2007,09,05,151647   , 33.736,-117.470,3.4,  1,PDE  
  2007,09,05,213118.24, 33.740,-117.480,2.6,  7,PDE  
  2007,09,06,063701.13, 40.467,-106.856,2.7,  1,PDE  
  2007,09,06,071423.97, 32.991,-116.312,2.9,  5,PDE  
  2007,09,06,112804.79, 46.194,-122.197,2.6,  1,PDE  
  2007,09,06,163652.88, 32.772,-117.343,2.6, 10,PDE  
  2007,09,06,165233.49, 33.704,-117.515,2.8,  0,PDE  
  2007,09,06,182250.85, 33.734,-117.482,2.6,  9,PDE  
  2007,09,06,233808.85, 37.494,-119.376,2.9, 16,PDE  
  2007,09,07,070728   , 32.250,-115.750,3.2,  5,PDE  
  2007,09,07,085906.01, 26.734,-108.094,3.6, 10,PDE  
  2007,09,07,104047   , 36.210, -93.100,3.1,  0,PDE  
  2007,09,07,135126   , 40.160,-108.900,2.7,  0,PDE  
  2007,09,07,191017   , 32.780,-117.300,3.1,  7,PDE  
  2007,09,08,071540.59, 33.697,-108.811,3.6,  5,PDE  
  2007,09,08,073655.94, 37.457,-117.557,2.6,  5,PDE  
  2007,09,08,081628   , 40.319,-124.654,4.3, 15,PDE  
  2007,09,08,111306   , 36.838,-121.579,2.5,  8,PDE  
  2007,09,08,222913.67, 38.778,-122.720,3.0,  1,PDE  
  2007,09,09,013323.78, 40.356,-117.107,3.6,  7,PDE  
  2007,09,09,023442.31, 33.003,-117.763,3.9,  6,PDE  
  2007,09,09,121946   , 38.804,-122.883,3.5,  0,PDE  
  2007,09,09,131149   , 32.779,-117.311,3.7,  8,PDE  
  2007,09,09,134012   , 32.759,-117.343,2.8, 11,PDE  
  2007,09,09,134909   , 35.680, -91.450,2.9,  3,PDE  
  2007,09,10,032234.21, 34.171,-117.427,2.6,  8,PDE  
  2007,09,11,045750.71, 33.006,-117.740,2.9, 27,PDE  
  2007,09,12,081135.21, 32.769,-117.338,2.5, 10,PDE  
  2007,09,12,110128.14, 45.642, -75.135,2.7, 18,PDE  
  2007,09,12,113025.73, 33.736,-117.481,3.7,  9,PDE  
  2007,09,12,142140.50, 33.733,-117.484,3.2, 11,PDE  
  2007,09,12,225506.64, 37.812,-122.217,2.6,  5,PDE  
  2007,09,13,005142.26, 36.243,-120.308,4.4, 11,PDE  
  2007,09,13,042135.44, 48.447,-122.840,3.0, 57,PDE  
  2007,09,13,103048.89, 40.642,-116.786,3.6,  5,PDE  
  2007,09,13,104333.16, 40.642,-116.784,3.4,  7,PDE  
  2007,09,14,042447.31, 32.763,-117.357,3.0,  6,PDE  
  2007,09,15,052624.33, 33.401,-108.835,2.9,  5,PDE  
  2007,09,15,213615.15, 27.600,-112.178,   , 10,PDE  
  2007,09,15,231642.87, 30.753, -96.755,2.7,  5,PDE  
  2007,09,16,212513.18, 35.389,-120.665,2.8,  4,PDE  
  2007,09,17,144320.61, 38.860,-122.388,3.3,  8,PDE  
  2007,09,18,165501.94, 39.354,-123.283,2.8,  0,PDE  
  2007,09,19,000053.09, 38.832,-122.805,3.0,  2,PDE  
  2007,09,19,084707   , 45.894,-111.288,2.9,  8,PDE  
  2007,09,20,150150.84, 34.789,-116.288,3.2,  2,PDE  
  2007,09,22,075838   , 34.023,-117.219,2.9, 15,PDE  
  2007,09,22,130318.08, 48.097,-123.170,2.9, 43,PDE  
  2007,09,23,081341.75, 32.698,-116.050,3.6,  9,PDE  
  2007,09,24,062054.27, 45.103,-123.030,3.6, 23,PDE  
  2007,09,24,184210.11, 36.830,-121.560,3.1,  5,PDE  
  2007,09,25,060617.84, 39.027,-118.552,3.3, 12,PDE  
  2007,09,25,223823.96, 33.737,-117.471,4.6,  9,PDE  
  2007,09,26,022406   , 36.970,-112.360,2.5, 14,PDE  
  2007,09,27,121604.33, 40.286,-124.543,2.6, 17,PDE  
  2007,09,27,152102.06, 35.471,-100.108,3.0,  5,PDE  
  2007,09,27,171022.02, 40.492,-125.770,3.2, 14,PDE  
  2007,09,27,181905.91, 46.190,-122.190,2.9,  0,PDE  
  2007,09,28,002322.28, 35.773,-115.805,3.2,  5,PDE  
  2007,09,28,021236.91, 38.791,-119.661,2.5,  0,PDE  
  2007,09,28,084605.81, 41.990, -80.600,2.8,  5,PDE  
  2007,09,28,162519   , 34.002,-118.467,2.7, 13,PDE  
  2007,09,29,0401     , 37.530,-112.500,2.5,  6,PDE  
  2007,09,30,091452   , 32.689,-117.148,3.0, 10,PDE  
  2007,09,30,173535.28, 46.878, -76.518,3.9, 13,PDE  
  2007,10,01,164208   , 47.080, -76.880,4.1, 18,PDE  
  2007,10,04,101659.66, 37.504,-118.854,2.9, 11,PDE  
  2007,10,04,110941.53, 37.657,-122.061,3.0,  6,PDE  
  2007,10,05,062812.70, 31.588,-114.410,3.1, 12,PDE  
  2007,10,05,080933   , 34.315,-118.710,2.6,  6,PDE  
  2007,10,06,012121.71, 40.602,-124.938,2.9,  4,PDE  
  2007,10,07,135421.55, 34.510,-100.146,3.1,  5,PDE  
  2007,10,08,111516   , 42.813, -71.016,1.8,  0,PDE  
  2007,10,08,122802.08, 39.343, -76.714,1.5,  8,PDE  
  2007,10,09,114443.28, 37.492,-118.841,3.0,  9,PDE  
  2007,10,09,121324.33, 38.194,-118.761,3.4,  5,PDE  
  2007,10,09,131201   , 38.472,-118.504,3.5,  8,PDE  
  2007,10,09,190907.17, 33.564,-118.227,3.1, 15,PDE  
  2007,10,10,113610.27, 36.669,-121.261,2.8,  4,PDE  
  2007,10,10,155833.93, 45.820, -73.339,2.5, 18,PDE  
  2007,10,11,065444   , 46.330,-111.400,3.2,  9,PDE  
  2007,10,11,124118.68, 46.193,-122.182,2.8,  1,PDE  
  2007,10,12,023845.38, 38.544,-118.465,2.9,  6,PDE  
  2007,10,12,025123.62, 40.628,-125.388,3.0, 25,PDE  
  2007,10,12,042537.30, 30.797,-116.100,3.3,  6,PDE  
  2007,10,12,052004   , 46.198,-122.195,3.1,  0,PDE  
  2007,10,13,055331.87, 46.525, -75.129,3.5, 11,PDE  
  2007,10,15,064234.96, 37.197,-117.814,3.5,  0,PDE  
  2007,10,15,213408.09, 33.710,-116.839,3.1, 17,PDE  
  2007,10,16,085344.12, 34.385,-117.635,4.1,  8,PDE  
  2007,10,16,121726.20, 35.655,-121.103,2.8,  6,PDE  
  2007,10,16,131827.03, 37.983,-121.808,2.8, 21,PDE  
  2007,10,16,235735   , 43.599, -70.867,1.9,  1,PDE  
  2007,10,17,200409.74, 41.750, -81.420,3.4,  5,PDE  
  2007,10,17,205056.10, 36.575,-121.097,3.1,  8,PDE  
  2007,10,18,174100.09, 38.773,-122.715,2.7,  2,PDE  
  2007,10,18,230121.19, 40.891,-123.468,3.3, 26,PDE  
  2007,10,19,052352   , 42.537, -71.496,2.5,  0,PDE  
  2007,10,19,082041.85, 37.992,-121.868,2.8, 16,PDE  
  2007,10,19,180112.41, 34.089,-117.301,2.8, 15,PDE  
  2007,10,20,062751.97, 37.505,-118.837,2.9,  8,PDE  
  2007,10,20,111209.16, 38.825,-122.795,2.5,  3,PDE  
  2007,10,20,162915.05, 36.750,-115.551,2.8,  5,PDE  
  2007,10,20,201244.54, 40.425,-125.180,3.1,  0,PDE  
  2007,10,22,045736   , 45.410,-112.120,2.9, 13,PDE  
  2007,10,23,051612   , 35.590, -84.100,2.8, 21,PDE  
  2007,10,24,015013.42, 43.286,-110.911,2.6,  5,PDE  
  2007,10,24,024257.19, 41.142,-125.877,2.9,  6,PDE  
  2007,10,24,122248.77, 35.838,-117.685,4.1,  4,PDE  
  2007,10,25,021812.08, 38.601,-118.424,3.4,  0,PDE  
  2007,10,25,173917.20, 31.890,-116.083,3.0,  7,PDE  
  2007,10,26,122516.75, 38.793,-122.774,2.9,  0,PDE  
  2007,10,26,125847.07, 31.157,-114.494,   , 10,PDE  
  2007,10,26,183603.05, 38.782,-122.913,2.7,  4,PDE  
  2007,10,26,214432.56, 37.111,-121.820,2.8,  4,PDE  
  2007,10,27,053215.45, 37.018,-105.126,2.6,  5,PDE  
  2007,10,27,131611   , 36.007,-117.800,2.9, 14,PDE  
  2007,10,28,133527.68, 43.441,-110.509,3.1,  5,PDE  
  2007,10,29,025055.17, 34.139,-117.471,2.8,  3,PDE  
  2007,10,30,195535.23, 37.977,-122.047,2.9, 15,PDE  
  2007,10,30,232927.71, 35.427,-118.306,2.9,  8,PDE  
  2007,10,31,030454.81, 37.434,-121.774,5.6, 10,PDE  
  2007,10,31,032245   , 39.000,-111.400,2.8,  2,PDE  
  2007,10,31,052323.31, 43.293,-110.215,4.0,  5,PDE  
  2007,10,31,095751.02, 37.368,-121.726,2.8,  8,PDE  
  2007,10,31,225424.52, 37.435,-121.779,4.0,  8,PDE  
  2007,11,01,110337.56, 37.831,-121.968,2.7,  7,PDE  
  2007,11,01,163431.28, 37.540,-118.813,3.5,  7,PDE  
  2007,11,02,065903.42, 41.223,-125.955,3.2,  2,PDE  
  2007,11,02,152918.79, 33.361,-116.443,2.7, 12,PDE  
  2007,11,03,015457.18, 40.556,-122.002,3.0, 16,PDE  
  2007,11,03,093041.28, 32.557,-107.904,3.1,  5,PDE  
  2007,11,03,154542.12, 38.916,-107.558,2.9,  1,PDE  
  2007,11,03,215354.81, 40.301,-124.493,2.9, 21,PDE  
  2007,11,04,124915.49, 37.408,-121.754,2.8,  7,PDE  
  2007,11,04,163625.57, 46.039, -74.971,2.5, 18,PDE  
  2007,11,05,054354   , 44.390,-110.610,3.0,  4,PDE  
  2007,11,05,080259.48, 38.807,-107.206,3.2,  1,PDE  
  2007,11,05,2148     , 39.350,-111.650,3.8,  5,PDE  
  2007,11,06,003413   , 39.690,-111.310,2.8,  1,PDE  
  2007,11,08,034723.64, 40.525,-125.660,3.1,  2,PDE  
  2007,11,08,232111   , 40.670,-109.470,2.6,  0,PDE  
  2007,11,09,024547.31, 38.810,-122.793,2.8,  4,PDE  
  2007,11,09,033709.90, 40.577,-124.472,4.1, 26,PDE  
  2007,11,09,094639   , 39.000,-111.400,2.5,  7,PDE  
  2007,11,09,214301.67, 42.134,-120.505,2.7, 13,PDE  
  2007,11,11,031514.48, 36.833,-121.557,2.8,  4,PDE  
  2007,11,11,065518.44, 38.854,-107.447,2.7,  1,PDE  
  2007,11,12,160514.74, 48.465,-120.717,3.1,  1,PDE  
  2007,11,13,124542   , 38.462,-118.199,3.0,  9,PDE  
  2007,11,14,221128   , 33.662,-118.383,2.7,  0,PDE  
  2007,11,15,003732   , 35.430,-118.305,3.0,  9,PDE  
  2007,11,15,012842   , 33.865,-118.595,2.1, 13,PDE  
  2007,11,17,024508.79, 34.397,-119.649,3.4, 13,PDE  
  2007,11,17,024602.87, 38.825,-122.800,2.8,  3,PDE  
  2007,11,17,025520.74, 34.395,-119.648,2.7,  4,PDE  
  2007,11,17,135950   , 33.357,-116.318,2.9, 15,PDE  
  2007,11,17,171732.96, 38.855,-107.315,3.4,  1,PDE  
  2007,11,17,192255.67, 37.393, -83.087,2.5,  1,PDE  
  2007,11,17,211539.82, 33.512,-116.468,3.3,  5,PDE  
  2007,11,18,075007   , 33.670,-118.368,2.6,  0,PDE  
  2007,11,19,090446   , 39.000,-111.400,2.5,  7,PDE  
  2007,11,20,164150.02, 42.970, -71.020,2.4,  0,PDE  
  2007,11,21,074451.69, 40.707,-123.776,3.0, 27,PDE  
  2007,11,21,150206   , 45.127,-120.941,3.3, 19,PDE  
  2007,11,22,022936   , 41.630,-109.740,3.4,  4,PDE  
  2007,11,22,234637.97, 35.629,-120.735,2.8,  5,PDE  
  2007,11,23,092306   , 36.770, -90.810,2.8, 10,PDE  
  2007,11,23,203922.79, 34.531,-120.591,3.4,  8,PDE  
  2007,11,25,203044.22, 34.231,-116.710,3.1,  3,PDE  
  2007,11,26,044033.37, 33.169,-116.554,3.2, 13,PDE  
  2007,11,26,062732   , 46.920,-108.870,4.1,  1,PDE  
  2007,11,26,104301   , 46.801,-121.927,2.5,  8,PDE  
  2007,11,26,170846   , 39.280,-111.600,2.5,  1,PDE  
  2007,11,27,025230.50, 28.113,-111.569,3.6, 10,PDE  
  2007,11,27,061828.88, 47.743,-122.922,4.0, 52,PDE  
  2007,11,27,190346.30, 32.182,-115.812,3.6,  4,PDE  
  2007,11,28,023012.18, 36.600,-121.210,3.4,  9,PDE  
  2007,11,28,141225.84, 35.432,-118.300,3.0,  8,PDE  
  2007,11,28,155155.14, 34.469,-116.508,3.1,  4,PDE  
  2007,11,28,165001.54, 36.556,-121.115,3.0,  5,PDE  
  2007,11,28,224931.80, 31.800,-115.545,4.1,  8,PDE  
  2007,11,29,053808.82, 36.556,-121.117,3.3,  5,PDE  
  2007,11,29,110021.53, 36.554,-121.118,2.9,  5,PDE  
  2007,11,30,180937.69, 34.047,-117.258,2.6, 12,PDE  
  2007,12,01,050443.94, 40.462,-125.145,3.1, 29,PDE  
  2007,12,01,054002.93, 37.834,-121.967,2.6,  7,PDE  
  2007,12,01,205012.26, 38.816,-122.791,4.0,  3,PDE  
  2007,12,01,205709.73, 38.845,-122.796,3.0,  1,PDE  
  2007,12,02,013835.09, 38.852,-107.312,3.3,  1,PDE  
  2007,12,02,051949   , 32.662,-116.117,2.7,  9,PDE  
  2007,12,04,124309.78, 40.353,-124.223,3.3, 28,PDE  
  2007,12,04,164645   , 45.340,-112.550,2.7,  9,PDE  
  2007,12,04,172935.36, 32.666,-116.118,3.5,  9,PDE  
  2007,12,05,002241.66, 36.429,-113.182,3.4,  5,PDE  
  2007,12,05,003218.25, 36.397,-113.142,2.2,  1,PDE  
  2007,12,05,005411.17, 36.459,-113.031,2.5,  5,PDE  
  2007,12,05,070251.60, 32.751,-115.540,2.5, 14,PDE  
  2007,12,05,104927.68, 40.029,-121.158,3.1,  2,PDE  
  2007,12,05,130936   , 32.136,-115.788,2.9,  2,PDE  
  2007,12,06,035457.34, 35.566,-120.836,3.3,  4,PDE  
  2007,12,06,151308   , 39.829,-122.662,3.5,  5,PDE  
  2007,12,07,110703   , 35.246, -82.161,3.1,  5,PDE  
  2007,12,07,171433.80, 31.308,-115.585,3.1,  8,PDE  
  2007,12,07,190211   , 34.033,-117.270,2.5, 18,PDE  
  2007,12,08,053435.50, 32.390,-116.357,3.2,  4,PDE  
  2007,12,08,063455.90, 32.166,-115.810,3.2,  5,PDE  
  2007,12,08,104120.80, 32.435,-115.205,3.2,  0,PDE  
  2007,12,08,135543.96, 32.647,-116.159,3.9, 10,PDE  
  2007,12,08,171229   , 39.000,-111.400,2.7,  7,PDE  
  2007,12,10,014718.91, 41.207,-124.217,2.9,  5,PDE  
  2007,12,10,054613   , 37.530,-112.320,3.0,  1,PDE  
  2007,12,10,160155.34, 46.212, -73.081,2.6, 18,PDE  
  2007,12,10,210351.13, 33.791,-118.564,2.6, 14,PDE  
  2007,12,11,080444.89, 36.554,-121.121,3.5,  4,PDE  
  2007,12,11,100210.28, 43.970, -70.020,2.2,  6,PDE  
  2007,12,12,155120.26, 46.315, -75.117,3.0, 18,PDE  
  2007,12,12,180724   , 37.350,-114.100,3.1,  3,PDE  
  2007,12,12,202816   , 40.670,-109.330,2.5, 12,PDE  
  2007,12,13,024850.20, 36.586,-121.181,3.1,  4,PDE  
  2007,12,13,032924   , 42.787, -78.205,2.6,  7,PDE  
  2007,12,13,075445   , 37.630,-114.110,3.5,  0,PDE  
  2007,12,13,105126.50, 44.383,-115.254,3.8, 17,PDE  
  2007,12,15,034557.72, 41.007,-123.516,3.1, 29,PDE  
  2007,12,15,213401   , 47.770,-113.790,2.9, 11,PDE  
  2007,12,16,150229.65, 34.852, -96.048,2.6,  5,PDE  
  2007,12,16,184421   , 34.420,-118.610,2.6,  5,PDE  
  2007,12,17,043029.10, 36.954,-105.058,2.9,  5,PDE  
  2007,12,17,190046.90, 32.540,-115.267,2.9,  5,PDE  
  2007,12,18,215015.60, 31.910,-115.749,3.9,  6,PDE  
  2007,12,19,121409   , 34.157,-116.976,4.0,  7,PDE  
  2007,12,19,132658.84, 32.716,-115.410,3.0, 15,PDE  
  2007,12,19,133701.97, 32.724,-115.411,2.9, 15,PDE  
